"","Date","Renta Fija Global","High Yiled","Renta Fija EM","S&P 500","Eurostoxx 500","MSCI EM","Materias Primas"
"534",2007-04-04,328.7643,599.2136,184.1194,1439.37,4261.83,947.44,330.475
"535",2007-04-05,328.5948,599.8078,184.858,1443.76,4271.54,950.29,331.627
"536",2007-04-06,328.6181,599.8078,184.9345,1443.76,4271.54,950.45,331.627
"537",2007-04-09,328.2883,600.0315,184.8966,1444.61,4271.54,956.9,329.409
"538",2007-04-10,328.3161,600.5338,185.0807,1448.39,4301.47,960.33,332.573
"539",2007-04-11,328.3046,600.8273,185.2543,1438.87,4293.2,963.62,332.618
"540",2007-04-12,328.0166,601.0081,185.1866,1447.8,4280.02,963.34,332.788
"541",2007-04-13,327.539,601.1717,185.5205,1452.85,4317.35,968.99,333.654
"542",2007-04-16,327.8939,602.5338,186.4163,1468.47,4379.25,980.67,330.315
"543",2007-04-17,328.4175,603.4539,186.7951,1471.48,4384.38,978.44,329.558
"544",2007-04-18,328.8361,604.3175,186.818,1472.5,4358.95,975.68,329.144
"545",2007-04-19,328.6813,604.815,187.1884,1470.73,4339.93,964.33,328.687
"546",2007-04-20,328.5912,605.5815,188.0565,1484.35,4416.79,979.57,330.038
"547",2007-04-23,329.0476,606.1808,187.9818,1480.93,4400.12,980.86,332.455
"548",2007-04-24,329.384,607.0611,188.0468,1480.41,4367.83,980.16,329.057
"549",2007-04-25,329.216,607.4825,189.2984,1495.42,4404.44,982.72,333.243
"550",2007-04-26,328.75,606.8725,188.9432,1494.25,4414.21,983.51,329.196
"551",2007-04-27,328.7639,607.1208,188.8147,1494.07,4383.13,975.81,332.778
"552",2007-04-30,329.7818,607.4644,187.9899,1482.37,4392.34,969.93,332.246
"553",2007-05-01,329.8052,607.266,187.7103,1486.3,4392.41,969.15,332.081
"554",2007-05-02,329.3456,607.3684,188.1199,1495.92,4415.48,975.12,330.787
"555",2007-05-03,329.0449,607.0858,188.8825,1502.39,4427.32,986.5,333.398
"556",2007-05-04,329.5224,607.4665,189.7725,1505.62,4445.59,995.29,334.265
"557",2007-05-07,329.6318,607.994,190.5298,1509.48,4441.31,999.54,331.866
"558",2007-05-08,329.7601,607.9343,189.9931,1507.72,4411.32,993.15,330.282
"559",2007-05-09,329.4659,608.2857,190.6931,1512.58,4425.03,998.77,329.869
"560",2007-05-10,329.5246,608.2362,190.2146,1491.47,4391.87,993.9,328.639
"561",2007-05-11,329.5948,608.3047,190.3866,1505.85,4423.07,990.84,333.171
"562",2007-05-14,329.2233,608.9522,191.1207,1503.15,4413.72,998.01,331.094
"563",2007-05-15,328.9159,609.3011,191.5057,1501.19,4441.03,992.52,332.942
"564",2007-05-16,329.0669,609.5706,191.8156,1514.14,4422.62,1003.9,332.176
"565",2007-05-17,328.8195,609.078,191.1482,1512.75,4428.57,1003.16,333.49
"566",2007-05-18,328.5555,608.9959,191.166,1522.75,4480.81,1005.71,333.147
"567",2007-05-21,328.6687,609.3906,192.0908,1525.1,4465.54,1014.06,336.26
"568",2007-05-22,328.4704,609.5933,192.6528,1524.12,4469.88,1017.43,330.648
"569",2007-05-23,327.9513,609.7991,192.6265,1522.28,4499.69,1015.96,330.12
"570",2007-05-24,328.0152,609.037,190.7848,1507.51,4452.7,1003.4,328.036
"571",2007-05-25,327.7798,609.0508,191.6149,1515.73,4463.52,1004.87,331.721
"572",2007-05-28,327.793,609.0508,191.7068,1515.73,4475.46,1008.01,331.721
"573",2007-05-29,327.6621,609.4684,191.817,1518.11,4474.81,1006.1,327.502
"574",2007-05-30,327.7589,608.7559,190.5397,1530.23,4468.72,999.32,330.154
"575",2007-05-31,327.5593,609.0874,191.7492,1530.62,4512.65,1014.79,332.676
"576",2007-06-01,326.86,608.6306,192.2607,1536.34,4556.97,1031.52,335.236
"577",2007-06-04,327.1488,609.3117,192.4676,1539.18,4537.81,1034.45,338.325
"578",2007-06-05,326.5673,609.0267,192.0906,1530.95,4513.18,1035.55,336.927
"579",2007-06-06,326.861,607.4927,190.2094,1517.38,4437.29,1024.03,334.891
"580",2007-06-07,325.4466,603.8698,189.6193,1490.72,4381.45,1019.64,333.653
"581",2007-06-08,325.0087,602.1503,187.2094,1507.67,4376.42,1006.86,327.428
"582",2007-06-11,325.0519,602.3211,187.4498,1509.12,4415.5,1014.24,332.275
"583",2007-06-12,324.0045,599.9509,187.8335,1493,4383.02,1014.13,330.436
"584",2007-06-13,324.0322,599.5592,187.2573,1515.67,4401.68,1015.26,332.184
"585",2007-06-14,324.059,600.3544,188.2952,1522.97,4485.04,1036.43,337.301
"586",2007-06-15,324.4696,601.9622,190.1581,1532.91,4551,1049.36,340.588
"587",2007-06-18,324.8218,603.3734,191.3755,1531.05,4530.22,1061.79,339.981
"588",2007-06-19,325.4067,603.7476,191.662,1533.71,4527.22,1061.79,335.132
"589",2007-06-20,325.0615,603.0285,191.5855,1512.84,4545.61,1064.28,335.179
"590",2007-06-21,324.7063,600.9581,190.2394,1522.19,4488.66,1066.99,332.954
"591",2007-06-22,324.91,600.7886,190.3571,1502.56,4479.36,1064.22,330.084
"592",2007-06-25,325.6754,600.0055,189.8316,1497.74,4471.13,1057.32,328.985
"593",2007-06-26,325.6849,599.568,189.2652,1492.89,4433.04,1051.1,325.681
"594",2007-06-27,326.1972,597.6269,188.9649,1506.35,4412.12,1045,326.54
"595",2007-06-28,325.7815,598.148,190.4993,1505.71,4457.99,1056.39,325.944
"596",2007-06-29,326.3423,598.8344,191.4418,1503.35,4489.77,1059.69,328.029
"597",2007-07-02,326.9962,599.7862,193.0376,1519.43,4470.26,1072.89,329.718
"598",2007-07-03,326.4329,599.7186,192.8386,1524.87,4513.01,1088.94,329.039
"599",2007-07-04,326.1918,599.7955,193.0684,1524.87,4524.24,1095.53,329.039
"600",2007-07-05,325.3077,598.9273,192.3723,1525.4,4491.87,1097.32,330.546
"601",2007-07-06,324.7729,598.6982,192.9362,1530.44,4524.45,1105.99,332.133
"602",2007-07-09,325.155,599.0267,193.4333,1531.85,4528.76,1119.3,332.477
"603",2007-07-10,326.3966,598.4458,193.5696,1510.12,4474.15,1116.29,335.543
"604",2007-07-11,326.3689,597.2485,193.8543,1518.76,4447.52,1113.77,335.559
"605",2007-07-12,325.8724,597.9284,194.8003,1547.7,4517.7,1130.17,336.03
"606",2007-07-13,325.7889,598.8766,195.48,1552.5,4542.57,1146.12,338.063
