Date;IBEX;SXXP;Telefónica;BBVA;Iberdrola;Inditex
06/08/2012;7053.6;266.8;9.689;5.59;3.105;17.796
07/08/2012;7211.1;268.8;99.856;5.74;3.185;18.12
08/08/2012;7150.2;269.2;99.856;5.72;3.151;17.7
09/08/2012;7110.2;270.27;99.856;5.659;3.098;17.5
10/08/2012;7047.7;269.88;98.857;5.64;3.05;17.188
13/08/2012;7069.6;268.72;99.263;5.665;3.051;17.294
14/08/2012;7124.8;270.54;99.905;5.72;3.064;17.094
15/08/2012;7128.9;270.35;100.251;5.74;3.051;17.026
16/08/2012;7417.3;271.22;103.366;5.96;3.26;17.3
17/08/2012;7561;272.83;105.393;6.04;3.35;17.412
20/08/2012;7469.6;271.5;10.475;5.91;3.344;17.242
21/08/2012;7544.5;272.58;105.442;5.98;3.336;17.894
22/08/2012;7340.7;269.27;102.229;5.813;3.204;17.406
23/08/2012;7282.9;267.69;100.944;5.71;3.117;17.228
24/08/2012;7310.3;268;100.845;5.728;3.121;17.436
27/08/2012;7398.9;269.2;101.734;5.838;3.18;17.694
28/08/2012;7333.5;267.32;100.894;5.818;3.169;17.414
29/08/2012;7306;267.01;99.856;5.843;3.129;17.418
30/08/2012;7195;264.97;9.777;5.755;3.072;17.324
31/08/2012;7420.5;266.23;99.263;6.073;3.154;17.682
03/09/2012;7434.2;268.47;100.449;6.08;3.215;17.87
04/09/2012;7488.2;265.43;103.267;6.06;3.301;17.79
05/09/2012;7494;265.49;103.119;6.069;3.272;18.136
06/09/2012;7862;271.67;108.606;6.39;3.488;19.114
07/09/2012;7882.8;272.3;110.583;6.51;3.59;17.826
10/09/2012;7857.7;271.69;109.545;6.49;3.512;17.8
11/09/2012;7930.4;272.58;111.028;6.57;3.561;17.88
12/09/2012;7992.1;272.91;112.956;6.63;3.644;17.34
13/09/2012;7935.9;272.42;111.918;6.511;3.62;17.438
14/09/2012;8154.5;275.95;114.488;6.68;3.784;17.898
17/09/2012;8148;275.01;113.697;6.672;3.778;18.27
18/09/2012;8058.3;273.8;112.511;6.48;3.738;18.388
19/09/2012;8098.8;274.9;112.709;6.453;3.749;19.062
20/09/2012;8022.1;274.5;110.583;6.316;3.71;19.4
21/09/2012;8230.7;275.78;112.214;6.55;3.779;19.876
24/09/2012;8138.4;274.7;111.275;6.47;3.76;19.52
25/09/2012;8175;275.78;111.028;6.519;3.792;19.94
26/09/2012;7854.4;270.72;105.837;6.204;3.67;19.78
27/09/2012;7842.3;271.65;105.986;6.23;3.64;19.228
28/09/2012;7708.5;268.48;102.575;6.113;3.528;19.326
01/10/2012;7784.1;272.33;10.302;6.084;3.568;19.594
02/10/2012;7867.1;271.62;104.206;6.14;3.68;19.63
03/10/2012;7826.7;271.37;103.761;6.06;3.731;19.354
04/10/2012;7812.8;271.33;103.069;6.024;3.69;19.87
05/10/2012;7954.4;274.11;104.948;6.22;3.787;19.992
08/10/2012;7891;271.43;10.391;6.165;3.783;20.13
09/10/2012;7745.4;270.2;101.833;6.021;3.706;19.802
10/10/2012;7668;268.71;10.035;5.922;3.714;19.724
11/10/2012;7734.7;270.84;100.894;6.018;3.774;19.6
12/10/2012;7652.4;269.43;10.035;5.93;3.747;19.458
15/10/2012;7678.5;270.8;100.548;5.956;3.77;19.34
16/10/2012;7940.2;274.38;103.959;6.312;3.939;19.7
17/10/2012;8128.2;275.66;10.732;6.664;4.07;19.826
18/10/2012;8100.3;276.18;107.271;6.65;4.08;19.942
19/10/2012;7913.4;274.08;104.799;6.448;3.98;19.482
22/10/2012;7877.1;272.95;103.811;6.39;3.98;19.52
23/10/2012;7747.7;268.4;101.438;6.293;3.879;19.13
24/10/2012;7791.5;269.52;101.784;6.298;3.94;19.18
25/10/2012;7779.2;270.23;100.746;6.251;3.975;19.386
26/10/2012;7775.6;270.51;100.845;6.285;3.982;19.464
29/10/2012;7728.6;269.46;99.559;6.231;3.949;19.51
30/10/2012;7833.9;271.76;100.845;6.322;4;19.704
31/10/2012;7842.9;270.3;100.449;6.437;3.99;19.688
01/11/2012;7886.4;273.7;101.487;6.453;3.991;19.89
02/11/2012;7968.9;274.85;102.377;6.502;4;20.48
05/11/2012;7818.6;273.21;99.905;6.332;3.92;20
06/11/2012;7837.6;274.74;100.993;6.329;3.92;19.976
07/11/2012;7660.7;271.04;98.867;6.094;3.855;19.57
08/11/2012;7624.1;270.58;98.838;6.09;3.84;19.436
09/11/2012;7636.6;270.27;99.164;6.09;3.785;20
12/11/2012;7567.8;269.53;98.571;6.02;3.77;19.73
13/11/2012;7693.4;270.6;100.153;6.226;3.868;19.98
14/11/2012;7673;268.14;100.202;6.235;3.891;19.96
15/11/2012;7695.5;265.52;99.905;6.271;3.91;19.926
16/11/2012;7588.2;262.86;98.966;6.113;3.837;19.7
19/11/2012;7763.8;268.58;100.548;6.275;3.955;20.29
20/11/2012;7778.7;269.49;100.301;6.3;3.958;20.3
21/11/2012;7805.4;270.11;100.449;6.355;4;20.23
22/11/2012;7875.6;271.7;101.042;6.43;3.995;20.6
23/11/2012;7909.6;273.33;101.438;6.46;4.022;20.49
26/11/2012;7874.8;272;100.845;6.42;3.986;20.6
27/11/2012;7863.7;272.86;99.955;6.413;3.95;20.5
28/11/2012;7837.6;273.15;99.114;6.351;3.87;20.79
29/11/2012;7973.7;276.31;100.054;6.548;3.85;21.13
30/11/2012;7934.6;275.78;99.757;6.524;3.82;21.08
03/12/2012;7889.2;276.13;99.362;6.5;3.786;20.74
04/12/2012;7902.4;276.24;99.856;6.552;3.83;20.15
05/12/2012;7883.2;276.91;99.263;6.59;3.82;19.734
06/12/2012;7910.8;278.82;99.807;6.633;3.832;19.984
07/12/2012;7848.5;279.17;98.867;6.57;3.806;20.16
10/12/2012;7804.4;279.55;98.175;6.506;3.81;20.16
11/12/2012;7920.9;280.49;99.461;6.62;3.877;20.72
12/12/2012;7986.8;280.64;100.054;6.697;3.927;20.77
13/12/2012;8017.1;279.63;100.746;6.752;3.967;20.64
14/12/2012;8024.1;279.4;100.746;6.8;3.968;20.7
17/12/2012;8040.3;279.18;100.103;6.83;3.958;21.13
18/12/2012;8168.8;280.46;100.795;6.888;4.048;21.65
19/12/2012;8264.2;281.65;100.944;6.995;4.085;21.69
20/12/2012;8264.2;281.81;100.795;7;4.112;21.57
21/12/2012;8291;280.95;101.339;7.028;4.22;21.14
24/12/2012;8299.5;280.5;101.833;7.02;4.18;21.53
25/12/2012;8299.5;280.5;101.833;7.02;4.18;21.53
26/12/2012;8299.5;280.5;101.833;7.02;4.18;21.53
27/12/2012;8280.9;280.6;101.636;7.04;4.2;21.59
28/12/2012;8131;278.78;100.548;6.92;4.135;20.87
31/12/2012;8167.5;279.68;100.746;6.96;4.195;21.1
01/01/2013;8167.5;279.68;100.746;6.96;4.195;21.1
02/01/2013;8447.6;285.33;103.563;7.287;4.291;21.86
03/01/2013;8403.4;286.83;103.366;7.245;4.115;21.5
04/01/2013;8435.8;287.83;103.613;7.318;4.11;21.32
07/01/2013;8419;286.63;103.316;7.406;4.094;20.66
08/01/2013;8453;286.25;10.302;7.451;4.074;21.12
09/01/2013;8606.4;288.22;107.073;7.7;4.119;21.11
10/01/2013;8618.9;287.44;107.716;7.671;4.101;21.08
11/01/2013;8664.7;287.08;108.309;7.73;4.089;21.11
14/01/2013;8632.1;286.01;108.952;7.735;4.08;20.85
15/01/2013;8601;285.97;108.655;7.69;4.078;20.94
16/01/2013;8581.1;286.03;107.765;7.769;4.067;20.89
17/01/2013;8628.9;287.35;10.826;7.775;4.093;21.09
18/01/2013;8604;287.03;107.419;7.77;4.064;21.13
21/01/2013;8665.9;287.78;107.864;7.815;4.11;21.23
22/01/2013;8632.1;287.66;107.271;7.745;4.057;21.5
23/01/2013;8613.3;288.22;106.678;7.66;4.012;21.48
24/01/2013;8665.6;288.89;10.737;7.751;4.071;21.49
25/01/2013;8724.6;289.72;107.765;7.811;4.124;21.47
28/01/2013;8672.5;289.36;10.732;7.784;4.07;21.01
29/01/2013;8643;290.3;107.568;7.704;4.104;20.62
30/01/2013;8571.9;288.63;106.974;7.531;4.065;21.13
31/01/2013;8362.3;287.22;10.559;7.325;3.972;20.64
01/02/2013;8229.7;288.2;103.563;7.312;3.85;20.25
04/02/2013;7919.6;283.9;99.559;6.967;3.685;20.18
05/02/2013;8093.6;285.56;10.129;7.13;3.778;20.82
06/02/2013;8056.2;284.52;99.807;7.125;3.732;20.7
07/02/2013;8014.6;283.88;99.114;7.085;3.714;20.61
08/02/2013;8174.9;287.34;99.609;7.4;3.773;20.84
11/02/2013;8078.6;285.62;98.353;7.343;3.721;20.42
12/02/2013;8234.7;287.07;98.749;7.58;3.8;21.11
13/02/2013;8306.2;288.27;99.461;7.696;3.831;21.08
14/02/2013;8247.4;287.79;98.373;7.596;3.812;20.77
15/02/2013;8150.2;287.34;96.376;7.526;3.686;20.7
18/02/2013;8108.9;286.76;95.358;7.496;3.679;20.47
19/02/2013;8225.3;290.01;96.841;7.65;3.757;20.49
20/02/2013;8163;289.07;95.585;7.599;3.694;20.13
21/02/2013;8014.5;284.86;93.845;7.438;3.602;19.946
22/02/2013;8179;288.57;96.148;7.569;3.729;20.44
25/02/2013;8244.5;288.4;97.839;7.566;3.771;20.72
26/02/2013;7980.7;284.6;94.013;7.257;3.614;20.21
27/02/2013;8136.7;287.17;9.689;7.381;3.69;20.26
28/02/2013;8230.3;289.94;98.867;7.431;3.79;20.53
01/03/2013;8187.1;289.02;99.807;7.307;3.74;20.87
04/03/2013;8246.3;288.89;102.773;7.324;3.81;20.8
05/03/2013;8423.3;294.11;105.739;7.45;3.89;21.52
06/03/2013;8358.9;293.38;104.948;7.391;3.873;21.22
07/03/2013;8389.1;293.19;106.282;7.4;3.913;21.32
08/03/2013;8628.1;295.55;110.731;7.698;4.057;21.71
11/03/2013;8554.4;295.26;109.743;7.662;3.994;21.42
12/03/2013;8532.3;295.37;109.199;7.604;3.951;21.69
13/03/2013;8498.3;295.32;109.347;7.6;3.975;21.13
14/03/2013;8657.9;298.52;113.697;7.78;4.1;20.77
15/03/2013;8619.1;297.44;113.351;7.79;4.106;20.46
18/03/2013;8507.8;296.81;111.918;7.589;4.07;20.63
19/03/2013;8321;295.55;111.572;7.226;4;20.36
20/03/2013;8416.3;296.5;113.401;7.397;4.036;20.62
21/03/2013;8351.2;294.47;112.511;7.364;3.978;20.23
22/03/2013;8329.5;294.04;113.055;7.297;3.996;20.21
25/03/2013;8140.6;293.25;111.127;7.034;3.81;20.18
26/03/2013;7990.5;293.76;10.559;6.801;3.717;20.32
27/03/2013;7900.4;292.44;10.391;6.771;3.65;20.22
28/03/2013;7920;293.78;103.712;6.763;3.633;20.68
29/03/2013;7920;293.78;103.712;6.763;3.633;20.68
01/04/2013;7920;293.78;103.712;6.763;3.633;20.68
02/04/2013;8050.4;297.52;104.849;6.919;3.715;20.86
03/04/2013;7904.3;294.8;102.377;6.736;3.635;20.93
04/04/2013;7847.9;291.71;102.624;6.677;3.654;20.54
05/04/2013;7798.4;287.13;102.525;6.629;3.728;20.21
08/04/2013;7787.1;287.64;102.624;6.507;3.683;20.19
09/04/2013;7872.5;288.07;103.761;6.68;3.745;19.95
10/04/2013;8136.4;293.19;106.777;6.966;3.919;19.964
11/04/2013;8159.5;294.96;106.777;6.992;3.903;20.13
12/04/2013;8040.4;292.39;106.233;6.826;3.882;20.23
15/04/2013;8014.1;290.43;105.837;6.799;3.882;20.15
16/04/2013;7948.7;288.16;10.47;6.793;3.83;19.702
17/04/2013;7803;283.73;103.415;6.73;3.732;18.898
18/04/2013;7812.5;283.73;103.563;6.726;3.75;18.57
19/04/2013;7915.5;285.21;104.602;6.83;3.783;19.394
22/04/2013;8027.7;285.68;105.936;6.912;3.877;19.404
23/04/2013;8289.3;292.63;108.161;7.246;3.98;19.914
24/04/2013;8389.3;294.63;110.039;7.331;4.041;20.11
25/04/2013;8365.1;296.88;109.891;7.302;4.04;20.23
26/04/2013;8297;295.89;108.606;7.2;4.004;20.25
29/04/2013;8450.9;297.39;110.237;7.419;4.092;20.45
30/04/2013;8419;296.72;110.138;7.37;4.09;20.41
01/05/2013;8419;296.93;110.138;7.37;4.09;20.41
02/05/2013;8406.4;297.88;110.534;7.37;4.118;20.12
03/05/2013;8544.8;301.04;112.214;7.497;4.205;20.68
06/05/2013;8503.8;300.97;111.621;7.409;4.19;20.56
07/05/2013;8544;301.74;111.522;7.534;4.229;20.31
08/05/2013;8597;303.67;110.484;7.522;4.25;20.75
09/05/2013;8572.7;303.74;109.743;7.56;4.22;20.4
10/05/2013;8544.5;304.99;109.891;7.493;4.252;20.6
13/05/2013;8457.8;304.46;108.705;7.386;4.209;20.67
14/05/2013;8474.6;305.66;109.397;7.392;4.211;20.87
15/05/2013;8582.5;308.06;110.484;7.464;4.25;21.1
16/05/2013;8542.3;307.97;110.484;7.44;4.238;20.56
17/05/2013;8582.4;308.72;110.731;7.407;4.272;20.94
20/05/2013;8515.2;309.77;109.693;7.32;4.255;20.41
21/05/2013;8464.5;309.99;108.754;7.227;4.239;20.36
22/05/2013;8462.4;310.59;108.853;7.212;4.204;20.18
23/05/2013;8343.6;303.99;10.737;7.178;4.182;19.81
24/05/2013;8264.6;303.35;106.035;7.109;4.187;19.55
27/05/2013;8363.6;304.34;107.518;7.19;4.25;19.666
28/05/2013;8511.3;308.23;109.149;7.33;4.318;19.722
29/05/2013;8441.7;302.5;107.765;7.291;4.254;19.458
30/05/2013;8433.5;303.55;106.678;7.32;4.229;19.66
31/05/2013;8320.6;300.88;104.799;7.247;4.173;19.164
03/06/2013;8284.4;298.59;103.662;7.182;4.15;19.444
04/06/2013;8363;299.59;104.206;7.278;4.191;19.584
05/06/2013;8290.7;295.12;102.822;7.174;4.165;19.822
06/06/2013;8216.7;291.69;10.213;7.041;4.172;19.698
07/06/2013;8266.6;295.4;103.168;7.058;4.22;20.01
10/06/2013;8227.4;295.22;102.031;6.943;4.218;20
11/06/2013;8089.3;291.74;100.944;6.803;4.115;19.568
12/06/2013;8123.8;290.68;100.845;6.75;4.126;20.26
13/06/2013;8071.7;290.51;99.955;6.711;4.15;19.898
14/06/2013;8070.9;291.13;99.164;6.745;4.155;19.53
17/06/2013;8136.3;293.25;101.537;6.804;4.231;19.54
18/06/2013;8180.2;293.02;101.982;6.844;4.256;19.544
19/06/2013;8098.3;292.36;10.04;6.735;4.22;19.566
20/06/2013;7822.1;283.68;96.959;6.457;4.109;19.06
21/06/2013;7700.2;280.4;9.689;6.343;4.029;18.544
24/06/2013;7553.2;275.66;95.041;6.272;3.954;18.35
25/06/2013;7607.7;279.69;95.654;6.363;3.928;18.842
26/06/2013;7823;284.54;98.343;6.593;4.054;19.2
27/06/2013;7844.4;286.42;98.462;6.537;4.087;19.252
28/06/2013;7762.7;285.02;97.335;6.445;4.056;18.968
01/07/2013;7907.1;288.29;98.857;6.543;4.09;19.518
02/07/2013;7886.6;287.13;97.612;6.508;4.021;19.232
03/07/2013;7763.8;285.46;96.079;6.434;3.845;19.192
04/07/2013;8002;292.15;99.559;6.683;3.95;19.76
05/07/2013;7868.4;288.31;97.434;6.52;3.884;19.378
08/07/2013;8017.6;292.37;99.312;6.62;3.95;19.74
09/07/2013;8014.8;294.58;99.905;6.586;3.964;19.48
10/07/2013;7995;294.84;99.708;6.42;3.971;19.72
11/07/2013;8030.7;296.54;100.251;6.441;4.005;19.966
12/07/2013;7844.7;296.2;9.777;6.32;3.871;19.5
15/07/2013;7855.1;297.38;98.175;6.362;3.851;19.832
16/07/2013;7798.2;295.31;97.137;6.244;3.855;19.512
17/07/2013;7812.7;297.04;96.544;6.3;3.817;19.604
18/07/2013;7957.3;299.76;97.898;6.48;3.894;19.718
19/07/2013;7943.2;299.85;98.165;6.461;3.901;19.606
22/07/2013;7966;300.3;99.461;6.441;3.918;19.568
23/07/2013;8073.7;299.44;101.734;6.662;3.958;19.546
24/07/2013;8192.5;301.1;101.586;6.841;3.994;19.776
25/07/2013;8282.1;299.63;103.217;6.951;4.034;19.84
26/07/2013;8353.6;298.91;104.404;7.075;4.091;19.97
29/07/2013;8376.1;299.06;104.453;7.071;4.08;20.3
30/07/2013;8456.5;299.43;105.986;7.081;4.131;20.59
31/07/2013;8433.4;299.58;105.936;7.118;4.15;20.04
01/08/2013;8540.2;303.29;107.271;7.216;4.188;20.37
02/08/2013;8574;304.15;107.419;7.24;4.2;20.58
05/08/2013;8560.8;304.74;10.732;7.18;4.187;20.53
06/08/2013;8529.5;303.5;106.579;7.107;4.18;20.75
07/08/2013;8574.1;302.81;10.737;7.137;4.196;20.75
08/08/2013;8671.8;304.17;108.013;7.28;4.231;20.69
09/08/2013;8735.5;305.92;108.359;7.453;4.254;20.64
12/08/2013;8717.7;306.08;107.864;7.436;4.237;20.69
13/08/2013;8758.5;307.79;10.821;7.5;4.247;20.79
14/08/2013;8789.3;308.62;108.161;7.57;4.24;20.75
15/08/2013;8737.6;305.34;107.765;7.523;4.245;20.78
16/08/2013;8821.3;306.36;108.606;7.657;4.291;20.55
19/08/2013;8657.1;304.77;106.579;7.458;4.235;20.54
20/08/2013;8502.4;302.25;104.997;7.357;4.179;20.22
21/08/2013;8461.8;300.61;104.552;7.3;4.153;20.08
22/08/2013;8629.7;303.55;105.739;7.45;4.221;20.7
23/08/2013;8686.8;304.71;106.332;7.611;4.263;20.47
26/08/2013;8649.9;304.48;106.579;7.529;4.25;20.6
27/08/2013;8394;299.01;103.959;7.248;4.159;20.08
28/08/2013;8398.1;297.89;103.563;7.28;4.156;19.956
29/08/2013;8432.1;300.13;103.316;7.342;4.139;20.13
30/08/2013;8290.5;297.32;101.586;7.22;4.012;20.03
02/09/2013;8429.6;302.94;103.168;7.382;4.03;20.4
03/09/2013;8445.2;301.78;103.465;7.412;4.03;20.57
04/09/2013;8490.3;302.34;103.662;7.479;4.043;20.9
05/09/2013;8550;304.56;105.491;7.561;4.057;20.76
06/09/2013;8655;306.1;107.172;7.64;4.103;21.11
09/09/2013;8632.5;305.84;106.777;7.619;4.102;21.11
10/09/2013;8801.6;309.8;108.606;7.797;4.171;21.62
11/09/2013;8875.2;310.88;109.496;7.9;4.234;21.41
12/09/2013;8924.2;310.74;110.286;7.945;4.24;21.52
13/09/2013;8941.6;311.46;110.731;7.947;4.238;22
16/09/2013;8999.5;313.42;111.819;7.992;4.249;22.13
17/09/2013;8992;311.95;111.423;7.99;4.25;22.04
18/09/2013;9062.5;313.28;112.017;8.198;4.276;22.22
19/09/2013;9153.7;315.05;112.363;8.26;4.315;22.67
20/09/2013;9171.8;314.2;111.918;8.298;4.284;22.48
23/09/2013;9109.5;312.62;111.423;8.246;4.249;22.61
24/09/2013;9167.6;313.2;111.671;8.314;4.288;22.65
25/09/2013;9242.9;313.02;112.066;8.42;4.305;22.9
26/09/2013;9272.4;313.02;113.599;8.426;4.34;22.84
27/09/2013;9228.4;312.18;114.142;8.36;4.336;22.74
30/09/2013;9186.1;310.46;113.796;8.26;4.295;22.78
01/10/2013;9341.5;312.86;115.724;8.48;4.348;22.87
02/10/2013;9350;310.79;116.713;8.506;4.338;22.6
03/10/2013;9295.7;309.55;116.663;8.427;4.292;22.6
04/10/2013;9420.9;309.89;119.036;8.588;4.308;22.57
07/10/2013;9381.9;309.18;118.295;8.539;4.298;22.36
08/10/2013;9318.9;306.84;117.702;8.443;4.261;22.27
09/10/2013;9439;305.13;119.679;8.565;4.333;22.6
10/10/2013;9660.5;310.29;122.744;8.84;4.448;22.82
11/10/2013;9668.5;311.61;122.892;8.887;4.473;22.91
14/10/2013;9696;312.22;123.436;8.94;4.474;22.8
15/10/2013;9805.3;314.82;124.968;9.062;4.501;22.98
16/10/2013;9879;315.55;126.649;9.235;4.57;22.96
17/10/2013;9918;315.98;127.292;9.226;4.573;23.2
18/10/2013;10001.8;318.47;128.824;9.331;4.605;23.67
21/10/2013;10037.8;319.54;129.566;9.32;4.6;23.53
22/10/2013;10012.9;320.97;129.318;9.312;4.582;23.55
23/10/2013;9828.3;318.99;126.501;8.971;4.48;23.48
24/10/2013;9915.4;320.38;127.341;9.057;4.501;23.56
25/10/2013;9815.5;320.09;12.566;8.85;4.481;23.67
28/10/2013;9736.2;319.49;126.204;8.604;4.524;23.85
29/10/2013;9863.9;320.77;12.828;8.68;4.639;23.93
30/10/2013;9778.7;320.8;126.303;8.564;4.598;23.9
31/10/2013;9907.9;322.37;128.379;8.629;4.628;24.2
01/11/2013;9838.3;321.5;127.044;8.575;4.64;23.9
04/11/2013;9873.8;322.5;127.638;8.602;4.664;23.78
05/11/2013;9795.7;321.89;12.655;8.44;4.68;23.71
06/11/2013;9837.1;323.26;124.276;8.533;4.685;23.9
07/11/2013;9740.4;323.23;122.052;8.544;4.638;23.4
08/11/2013;9747.2;322.72;122.991;8.45;4.693;23.23
11/11/2013;9789.5;323.57;122.892;8.533;4.697;23.29
12/11/2013;9707.6;321.68;12.136;8.436;4.669;23.11
13/11/2013;9675.2;319.82;121.409;8.349;4.68;23.17
14/11/2013;9708.7;322.43;121.162;8.447;4.721;23.7
15/11/2013;9695.9;323;121.755;8.426;4.715;23.56
18/11/2013;9783.1;324.7;122.991;8.572;4.748;23.66
19/11/2013;9629.8;322.56;121.458;8.404;4.698;23.15
20/11/2013;9559.5;322.91;119.531;8.35;4.697;23.08
21/11/2013;9599.3;322.42;119.926;8.378;4.7;23
22/11/2013;9677.4;322.77;120.915;8.484;4.723;23.13
25/11/2013;9689.1;324.18;120.519;8.545;4.73;23.1
26/11/2013;9714.6;322.24;119.926;8.609;4.7;23.12
27/11/2013;9808.4;324.04;120.124;8.759;4.717;23.18
28/11/2013;9859.8;325.19;119.728;8.855;4.705;23.4
29/11/2013;9837.6;325.16;119.728;8.794;4.688;23.47
02/12/2013;9745.5;324.1;117.949;8.741;4.598;23.2
03/12/2013;9605;319.13;11.612;8.66;4.525;23.02
04/12/2013;9540.5;317.24;115.526;8.575;4.491;23.15
05/12/2013;9392.1;314.41;113.796;8.355;4.44;22.83
06/12/2013;9400.5;316.5;113.846;8.396;4.46;22.73
09/12/2013;9487.4;317.15;113.697;8.474;4.476;23.19
10/12/2013;9438.3;314.91;113.599;8.389;4.465;22.85
11/12/2013;9358.7;313.3;112.313;8.28;4.431;22.59
12/12/2013;9272.1;310.24;111.769;8.21;4.429;22.18
13/12/2013;9272.7;309.75;111.374;8.227;4.441;22.19
16/12/2013;9429.5;313.64;112.956;8.42;4.485;22.65
17/12/2013;9343.4;311.31;111.819;8.289;4.47;22.42
18/12/2013;9443.6;313.99;112.906;8.464;4.493;22.6
19/12/2013;9664.3;319.44;114.736;8.711;4.565;23.17
20/12/2013;9689.9;321.14;114.834;8.784;4.537;23.2
23/12/2013;9758.4;323.4;115.675;8.829;4.58;23.37
24/12/2013;9819.5;324.21;116.169;8.865;4.6;23.57
25/12/2013;9819.5;324.21;116.169;8.865;4.6;23.57
26/12/2013;9819.5;324.21;116.169;8.865;4.6;23.57
27/12/2013;9900.1;327.68;116.861;8.97;4.63;23.8
30/12/2013;9901.9;327.13;116.614;8.95;4.631;23.81
31/12/2013;9916.7;328.26;117.009;8.948;4.635;23.96
01/01/2014;9916.7;328.26;117.009;8.948;4.635;23.96
02/01/2014;9760.3;325.82;114.686;8.753;4.592;23.72
03/01/2014;9798;327.64;115.477;8.725;4.611;23.78
06/01/2014;9888.5;326.98;115.378;8.818;4.63;23.66
07/01/2014;10178.7;329.4;117.652;9.321;4.705;23.89
08/01/2014;10253.6;329.75;118.295;9.386;4.715;23.73
09/01/2014;10234.2;328.41;11.874;9.296;4.71;23.67
10/01/2014;10290.6;329.95;120.025;9.311;4.756;23.7
13/01/2014;10365.5;330.72;121.211;9.492;4.636;23.58
14/01/2014;10382;331.23;121.706;9.541;4.65;23.7
15/01/2014;10525;334.51;122.991;9.926;4.674;23.91
16/01/2014;10455.5;333.99;122.744;9.676;4.685;23.9
17/01/2014;10465.7;335.82;123.436;9.71;4.696;23.78
20/01/2014;10454.1;335.5;123.732;9.66;4.653;23.98
21/01/2014;10357.4;335.76;122.299;9.544;4.629;23.98
22/01/2014;10279.7;336.06;120.816;9.423;4.622;23.77
23/01/2014;10241.2;332.69;119.629;9.33;4.646;23.33
24/01/2014;9868.9;324.75;114.192;8.85;4.54;22.63
27/01/2014;9758.4;322.02;112.659;8.65;4.538;22.24
28/01/2014;9879.1;324.22;11.261;8.791;4.55;22.27
29/01/2014;9896.2;322.39;11.261;8.756;4.542;22.44
30/01/2014;9964.5;323.32;113.895;8.841;4.58;22.27
31/01/2014;9920.2;322.52;113.104;8.86;4.577;22.14
03/02/2014;9725.4;318.21;110.979;8.563;4.52;21.64
04/02/2014;9754.3;317.58;110.435;8.66;4.496;21.58
05/02/2014;9775;318.04;109.792;8.78;4.474;21.6
06/02/2014;9964.6;322.77;111.621;8.961;4.525;21.93
07/02/2014;10072.4;325.09;112.857;9.05;4.568;22.3
10/02/2014;9982.7;325.3;111.522;8.882;4.553;22
11/02/2014;10091.2;329.52;112.165;9.041;4.556;22.17
12/02/2014;10080.8;332;111.868;8.992;4.568;22.23
13/02/2014;10098.9;331.48;112.116;8.956;4.565;22.17
14/02/2014;10132.8;333.32;112.165;8.942;4.62;22.27
17/02/2014;10118.6;334.56;111.621;9.008;4.622;21.91
18/02/2014;10042.7;334.6;111.621;8.903;4.608;21.03
19/02/2014;10053.8;334.94;112.313;8.915;4.683;20.93
20/02/2014;10062.2;334.78;112.116;8.921;4.682;21.14
21/02/2014;10071;336.09;112.313;8.9;4.685;21.2
24/02/2014;10193.1;338.19;113.203;9.072;4.743;21.23
25/02/2014;10242.5;338.39;112.808;9.165;4.779;21.11
26/02/2014;10224.3;337.7;11.35;9.087;4.813;21.01
27/02/2014;10164.1;337.21;111.176;9.033;4.828;20.7
28/02/2014;10114.2;338.02;109.842;8.995;4.817;20.86
03/03/2014;9878.7;330.36;107.419;8.735;4.759;20.63
04/03/2014;10126.7;337.15;109.792;9.031;4.813;21.14
05/03/2014;10215.2;337.06;11.083;9.19;4.831;21.21
06/03/2014;10304;337.28;11.261;9.199;4.85;21.39
07/03/2014;10164.2;333.06;11.172;9.01;4.821;21.14
10/03/2014;10194.6;331.4;112.857;9.08;4.84;20.97
11/03/2014;10163.3;331.49;112.313;9.03;4.852;20.95
12/03/2014;10070.4;327.95;111.473;8.931;4.831;20.67
13/03/2014;9950.3;324.51;109.545;8.83;4.786;20.42
14/03/2014;9812;322.23;10.821;8.702;4.816;20.33
17/03/2014;9975;325.83;109.644;8.794;4.892;20.67
18/03/2014;10051.4;327.93;110.682;8.875;4.904;20.62
19/03/2014;10093.3;327.63;110.435;8.87;4.905;21.62
20/03/2014;10079.9;327.67;110.731;8.763;4.928;21.42
21/03/2014;10053.1;327.91;110.336;8.719;4.92;21.65
24/03/2014;9913.1;324.39;110.188;8.595;4.866;21.6
25/03/2014;9990.5;328.57;109.792;8.596;4.881;21.96
26/03/2014;10140.8;330.93;109.792;8.772;4.945;22.06
27/03/2014;10199;331.4;110.781;8.758;5.012;22.08
28/03/2014;10328.9;333.76;113.401;8.892;5.095;22
31/03/2014;10340.5;334.31;113.549;8.718;5.076;21.78
01/04/2014;10463.1;336.35;113.846;8.91;5.08;21.94
02/04/2014;10435.8;336.93;113.697;8.899;5.073;22.04
03/04/2014;10584.1;337.25;114.785;9.22;5.085;22.42
04/04/2014;10677.2;339.18;115.378;9.28;5.094;22.71
07/04/2014;10606.2;334.96;115.872;9.191;5.078;22.26
08/04/2014;10480.5;333.89;115.279;9.131;5.027;21.9
09/04/2014;10485.2;335.16;116.367;9.103;5.002;21.78
10/04/2014;10336.1;333.41;11.518;8.901;4.83;21.6
11/04/2014;10205.4;328.77;11.35;8.814;4.79;21.07
