Date,Risk Premia Size
2019-06-13,95.49577283754068
2019-06-14,95.83253141118215
2019-06-17,95.76639459948176
2019-06-18,95.9496512521137
2019-06-19,95.90712969986028
2019-06-20,96.02612877965552
2019-06-21,96.35203254475583
2019-06-24,96.84606710546623
2019-06-25,96.61920107551029
2019-06-26,96.74741533503882
2019-06-27,96.02060612131385
2019-06-28,95.58448597680221
2019-07-01,95.6872599583651
2019-07-02,96.05526330027955
2019-07-03,96.07160470872645
2019-07-04,95.9819020131435
2019-07-05,95.81024513876694
2019-07-08,96.07957943879772
2019-07-09,96.26556331656896
2019-07-10,96.35779106929861
2019-07-11,96.5280631225768
2019-07-12,96.31138179458759
2019-07-15,96.54293000572846
2019-07-16,96.43372853826392
2019-07-17,96.42224822507457
2019-07-18,96.59715008288082
2019-07-19,96.30829888660774
2019-07-22,96.4987991442125
2019-07-23,96.55019268933526
2019-07-24,95.93175717662133
2019-07-25,96.01987041493197
2019-07-26,96.01331297299161
2019-07-29,96.30773484809087
2019-07-30,95.63976940303026
2019-07-31,95.49524121051509
2019-08-01,95.8333120181497
2019-08-02,95.88819064186961
2019-08-05,95.72466838770733
2019-08-06,95.84553528018027
2019-08-07,95.9041891652225
2019-08-08,95.87811097546758
2019-08-09,96.0971087243576
2019-08-12,96.20468428350075
2019-08-13,96.6352684492859
2019-08-14,96.333639141168
2019-08-15,96.74028534949507
2019-08-16,96.52753875046459
2019-08-19,96.62229666575348
2019-08-20,96.40006595219732
2019-08-21,96.53498512811223
2019-08-22,96.44605231014503
2019-08-23,96.22329172516834
2019-08-26,96.58483300662606
2019-08-27,96.9043133797757
2019-08-28,96.85891369265208
2019-08-29,96.89380078919969
2019-08-30,96.7750053924594
2019-09-02,96.90080791663273
2019-09-03,97.13739403109896
2019-09-04,97.29962435798522
2019-09-05,97.14039500780103
2019-09-06,97.38092650548316
2019-09-09,96.86693619743006
2019-09-10,96.60192851837817
2019-09-11,96.10581809223004
2019-09-12,96.37813980243348
2019-09-13,96.14868140394212
2019-09-16,95.6786746181681
2019-09-17,96.00926052469156
2019-09-18,96.25967372742345
2019-09-19,96.33996196012757
2019-09-20,96.08483743497735
2019-09-23,96.06030510462722
2019-09-24,96.2301270728892
2019-09-25,96.18938264882262
2019-09-26,96.54006436197871
2019-09-27,96.7648546098338
2019-09-30,96.85198406423987
2019-10-01,96.9369223816835
2019-10-02,96.28883243347124
2019-10-03,96.55118651662862
2019-10-04,96.82434400252733
2019-10-07,96.76579900058957
2019-10-08,96.61653307778978
2019-10-09,96.89063525952342
2019-10-10,97.14501745754312
2019-10-11,96.82328881575138
2019-10-14,96.91994566687157
2019-10-15,96.9176476391857
2019-10-16,96.80042778034546
2019-10-17,96.39218353766195
2019-10-18,96.29564909742403
2019-10-21,96.25210811267834
2019-10-22,96.21572937104925
2019-10-23,96.3153944985203
2019-10-24,96.49901793202507
2019-10-25,96.45922690789611
2019-10-28,96.4378256229078
2019-10-29,96.21982737434817
2019-10-30,96.54193872590868
2019-10-31,96.63515275030022
2019-11-01,96.34802044147517
2019-11-04,96.35173076338408
2019-11-05,96.23566657607361
2019-11-06,96.60959295129686
2019-11-07,96.62409110608476
2019-11-08,96.62854981380868
2019-11-11,96.48685203265792
2019-11-12,96.64679954085175
2019-11-13,96.82846588236417
2019-11-14,96.71244490917859
2019-11-15,96.7527357448721
2019-11-18,96.86682439879625
2019-11-19,96.65531203887755
2019-11-20,96.57070546892726
2019-11-21,96.83618165263535
2019-11-22,96.82875856300228
2019-11-25,96.41786056158507
2019-11-26,96.25871276753723
2019-11-27,96.0994480785599
2019-11-28,96.07828633194352
2019-11-29,96.14517022704631
2019-12-02,96.05451623431426
2019-12-03,95.85732520254578
2019-12-04,95.69925066972549
2019-12-05,95.66703255584567
2019-12-06,95.686762209264
2019-12-09,95.64073712040775
2019-12-10,95.57906208274105
2019-12-11,95.81123798776424
2019-12-12,95.94422283663161
2019-12-13,96.02810941420621
2019-12-16,96.03439891865304
2019-12-17,95.89749177037291
2019-12-18,95.7691421171816
2019-12-19,95.82539351964277
2019-12-20,95.91142262990093
2019-12-23,95.85402022311371
2019-12-24,95.66444844206242
2019-12-25,95.68453187416758
2019-12-26,95.91006727968104
2019-12-27,95.97965363041094
2019-12-30,95.7292675254794
2019-12-31,95.74515652274519
2020-01-01,95.74125284397257
2020-01-02,96.22810483069634
2020-01-03,96.03945055564826
2020-01-06,96.34396355722993
2020-01-07,96.25132127734615
2020-01-08,96.64119179859388
2020-01-09,96.90840083977035
2020-01-10,96.92041381204652
2020-01-13,96.93977536015
2020-01-14,96.73396798913895
2020-01-15,96.66313010476769
2020-01-16,96.58150271365682
2020-01-17,96.98219195219997
2020-01-20,96.9136723382587
2020-01-21,97.12276000321317
2020-01-22,97.14545932798327
2020-01-23,97.31489816547395
2020-01-24,97.47038853964615
2020-01-27,97.2993247127631
2020-01-28,97.55904482545894
2020-01-29,97.71358790409118
2020-01-30,98.04614968192155
2020-01-31,97.85839885111335
2020-02-03,97.97995851816472
2020-02-04,98.06227293267995
2020-02-05,97.9111510672189
2020-02-06,98.37352581245271
2020-02-07,98.75741082228818
2020-02-10,98.8664844845818
2020-02-11,98.52935975734621
2020-02-12,98.46626792916405
2020-02-13,98.17113779156867
2020-02-14,98.30309258038325
2020-02-17,98.4082143369201
2020-02-18,98.47449512273836
2020-02-19,98.49396582906652
2020-02-20,98.14043627227053
2020-02-21,98.0720878817267
2020-02-24,97.78107024302024
2020-02-25,97.96658010028132
2020-02-26,98.64449971671347
2020-02-27,98.19356080426925
2020-02-28,98.58699317456174
2020-03-02,99.75918341096119
2020-03-03,98.95882371895786
2020-03-04,100.1611013044932
2020-03-05,100.09366437402663
2020-03-06,100.29023970279809
2020-03-09,101.05961646675719
2020-03-10,102.36393637034485
2020-03-11,103.33466348373263
2020-03-12,104.01498462148666
2020-03-13,106.65739281938426
2020-03-16,107.76610797032713
2020-03-17,109.61897799107255
2020-03-18,112.82652762018279
2020-03-19,110.36869655601507
2020-03-20,109.30795139268797
2020-03-23,108.64153568264484
2020-03-24,108.74104424439712
2020-03-25,107.70886864099593
2020-03-26,107.85918050452095
2020-03-27,107.22783291513112
2020-03-30,108.62049408636634
2020-03-31,107.57218071612004
2020-04-01,108.44312179083929
2020-04-02,109.77397466169575
2020-04-03,110.87256167367602
2020-04-06,110.7268658542561
2020-04-07,109.43782146461004
2020-04-08,108.48260125341999
2020-04-09,106.64021689262819
2020-04-10,106.53626904490321
2020-04-13,107.42510253807127
2020-04-14,108.1441376498147
2020-04-15,109.50907239585271
2020-04-16,109.86266378273972
2020-04-17,109.19326533362334
2020-04-20,108.68748123076917
2020-04-21,108.12964560407563
2020-04-22,109.01786654482817
2020-04-23,107.75298215116378
2020-04-24,107.86694359779034
2020-04-27,106.41988642964432
2020-04-28,105.1993509300706
2020-04-29,104.04012826118321
2020-04-30,104.82164762046025
2020-05-01,105.18650989881108
2020-05-04,105.44289958366195
2020-05-05,105.54764151899154
2020-05-06,105.43271175232621
2020-05-07,105.08165371936515
2020-05-08,104.02962979279962
2020-05-11,104.42120431579248
2020-05-12,105.25608775077328
2020-05-13,106.13300986538906
2020-05-14,106.81908159136285
2020-05-15,106.1324221285553
2020-05-18,104.74118814944127
